name,pos,height,weight,forty_yard,shuttle, vertical_jump,powerball,sparq
Collin Cooley,OL,5-7,218,6.36,5.43,18.9,26.5,20.97
Cody Bledsoe,DL,5-9,198,5.94,5.19,18.3,26.0,20.97
Dillon Smith,WR,5-6,121,5.41,5.07,22.6,24.0,20.91
Cody Perez,OL,5-9,231,6.03,5.25,17.2,24.0,20.91
Michael Berdusco,DE,5-9,172,6.06,5.06,18.5,27.0,20.82
Jarvis Williams,OL,5-5,198,5.89,5.28,19.2,25.5,20.79
Jarvis Williams,OL,5-5,198,5.89,5.28,19.2,25.5,20.79
Brian Mosquera,DL,5-6,187,5.93,5.50,18.5,28.0,20.76
Robert Cabatu,DE,5-9.5,194,6.00,5.06,21.5,23.0,20.67
Alex Hathcox,WR,5-9,141,5.51,4.97,23.0,22.0,20.25
Justin Coller,LB,5-5,132,5.59,5.00,22.9,23.0,19.62
Joshua Arango,TE,5-9.5,192,5.80,5.45,20.0,25.0,19.50
Sadrick Severe,WR,5-3,108,5.46,4.91,24.4,20.0,19.35
Marcus Barnett,RB,5-4,119,5.78,4.98,24.0,24.0,19.26
Bennett Hopkins,OL,5-8,183,6.04,5.04,18.1,24.5,18.69
Nicholas Dorsey,CB,5-5,108,5.55,4.78,20.4,16.5,18.36
John J Eck,OL,5-9,245,6.65,5.66,16.8,24.5,18.33
Zeke Pitre,RB,5-6,139,5.73,5.00,21.1,23.0,18.18
Timothy Blickle,LB,5-8,154,5.79,5.00,19.2,23.0,18.03
Darrian Robinette,QB,5-11,185,6.29,4.85,17.7,22.0,17.97
Bobby Brzozowski,LB,5-7,176,5.91,5.06,15.1,24.5,17.82
Taylor Lambeth,WR,5-3,104,5.80,4.72,20.0,15.5,17.70
Emmanuel Arboleda,TE,5-4,179,6.02,5.07,21.2,22.0,17.64
Kyle Castro,LB,5-10,141,5.90,4.97,20.2,23.0,17.49
Bryce Cook,WR,5-11,150,5.91,5.37,21.7,25.0,17.07
Darius Charon,OL,5-7,130,5.60,5.06,22.2,21.5,17.07
Andrew Hampton,TE,5-10.5,154,5.84,5.13,18.9,23.5,16.62
Christian Florez,WR,6-0,143,5.64,5.41,21.6,23.5,16.53
Austin Crouch,DE,5-11,181,5.87,5.42,19.3,23.5,16.11
Ozaze Gumbs,S,5-10,152,5.67,5.19,21.0,21.0,15.84
Jessie Cooper,CB,5-2,115,5.87,4.97,22.4,21.5,15.69
Thomas Molina,OL,5-9,172,5.88,6.03,18.0,26.0,14.94
Scott Gaston,P/K,5-6,123,5.84,5.06,20.3,21.5,14.46
Deion Caldwell,WR,5-6,126,5.90,5.19,21.7,21.5,13.65
Micah Young,WR,5-4,112,5.58,5.28,20.4,19.5,13.14
Austin Roloff,QB,5-7,143,6.04,5.40,17.9,22.5,11.67
Tate Givans,WR,5-5,117,6.21,5.21,22.0,21.0,11.34
Ny'quavis Brooks,DL,5-5.5,209,6.36,5.75,14.8,23.0,11.34
Belford Aponte,U,5-7,214,6.67,5.78,16.2,22.0,10.74
William Reagan,DL,5-7,240,7.53,6.44,10.3,22.0,6.51
Tyler Lambeth,WR,5-1,99,6.62,5.41,16.0,14.0,6.39
